x,y,z
1.65021,0.83642,1.29045
1.64392,0.853549,1.28661
1.44231,0.759219,1.16188
1.26241,0.673839,1.05058
1.11992,0.663523,0.962555
1.12299,0.763249,0.964681
1.25029,0.918593,1.04366
1.19704,1.01508,1.01101
1.19751,1.05357,1.01139
1.20937,1.08342,1.01878
1.2344,1.12571,1.03434
1.26696,1.17595,1.05456
1.29019,1.21888,1.06901
1.30692,1.24554,1.0794
1.30227,1.25235,1.07655
1.2976,1.25914,1.07369
0.291485,0.35064,0.450201
0.288885,1.06775,0.450281
-0.303593,1.24725,0.084806
-0.352619,-0.388196,0.046035
-0.349737,-0.405527,0.047814
-0.508443,-1.86366,-0.055878
-0.509711,-1.95929,-0.056905
-0.509349,-2.02291,-0.056827
-0.511224,-2.10017,-0.058194
-0.261053,-2.25404,0.099456
-0.252735,-2.25526,0.104708
0.049514,-0.332384,0.300165
1.08324,-0.700982,0.952222
1.26367,-0.806855,1.06593
1.33703,-0.843921,1.11218
1.34477,-0.726618,1.11735
1.48018,-0.662701,1.20303
1.73085,-0.661878,1.36136
1.88292,-0.665514,1.4574
1.97313,-0.663585,1.51439
2.03506,-0.661333,1.55351
2.11919,-0.664707,1.60664
2.2068,-0.667375,1.66197
2.29706,-0.668993,1.71898
2.34062,-0.668657,1.74649
2.40446,0.052191,1.78852
2.4058,0.102388,1.78949
2.4064,0.152658,1.78998
2.4071,0.203056,1.79054
2.40368,0.25318,1.7885
2.40625,0.30407,1.79024
2.40721,0.355021,1.79097
2.40573,0.405827,1.79016
2.40767,0.457469,1.7915
2.40549,0.508618,1.79025
2.39878,0.545984,1.7861
2.34529,0.546603,1.75232
1.93672,0.494434,1.49413
1.78456,0.465797,1.39795
1.65327,0.450118,1.31499
1.64994,0.458312,1.31291
1.74128,0.521889,1.37075
2.0006,0.609737,1.53475
2.14313,0.664616,1.62491
2.03108,0.687151,1.55418
1.98465,0.682824,1.52485
1.89032,0.682939,1.46526
1.79299,0.689333,1.40381
1.71961,0.681375,1.35744
1.64319,0.68024,1.30917
1.56234,0.674829,1.25809
1.39746,0.688846,1.15398
1.45266,0.724539,1.18893
1.66498,0.839065,1.3233
1.6587,0.856459,1.31938
1.24661,0.685749,1.05869
1.24195,0.707057,1.05579
1.22345,0.835728,1.04442
1.23843,0.863083,1.05394
1.24285,0.901373,1.05682
1.24379,0.956406,1.05755
1.25058,0.998995,1.06194
1.25319,1.01057,1.06362
1.24777,1.04475,1.06027
1.24597,1.05303,1.05916
1.25413,1.1098,1.06444
1.24588,1.12295,1.05926
1.19916,1.11143,1.02973
1.23979,1.22284,1.05565
1.26311,1.30195,1.07057
1.27586,1.35014,1.07873
0.296639,0.851698,0.459056
0.126301,1.23026,0.352362
-0.507981,-1.90251,-0.062811
-0.512004,-2.15286,-0.066007
-0.496201,-2.15789,-0.055806
-0.338356,-2.21284,0.046072
0.13326,-2.30174,0.350647
0.150123,-2.30006,0.361549
0.594198,-0.406221,0.653047
1.13655,-0.747659,1.00273
1.32022,-0.795301,1.12132
1.31933,-0.693061,1.12099
1.37312,-0.661349,1.15582
1.53239,-0.662998,1.25875
1.60389,-0.66503,1.30496
1.69168,-0.661358,1.3617
1.78546,-0.666543,1.42229
1.83532,-0.663837,1.45452
1.92563,-0.663151,1.51289
1.99356,-0.663679,1.55679
2.06975,-0.665425,1.60602
2.14531,-0.665387,1.65485
2.19902,-0.669584,1.68956
2.23161,-0.666963,1.71062
2.32218,-0.667959,1.76915
2.40735,0.052609,1.82591
2.40951,0.103243,1.82742
2.40253,0.153454,1.82304
2.4074,0.204466,1.8263
2.40984,0.255553,1.828
2.4065,0.306175,1.82596
2.40159,0.356615,1.82291
2.40674,0.408765,1.82637
2.40447,0.459983,1.82502
2.41136,0.513326,1.8296
2.40547,0.551227,1.82588
2.23334,0.536499,1.7146
2.13426,0.524608,1.65055
2.03285,0.511086,1.58498
1.88888,0.485672,1.49188
1.723,0.453024,1.38459
1.6705,0.448629,1.35065
1.68384,0.498953,1.3594
1.96951,0.593464,1.54424
2.17152,0.665773,1.67496
2.07878,0.684383,1.61507
1.98067,0.68614,1.55167
1.9475,0.685886,1.53023
1.84665,0.68255,1.46505
1.69642,0.686865,1.36797
1.52912,0.683539,1.25985
1.45419,0.668053,1.21138
1.4146,0.710738,1.1859
1.58068,0.802652,1.29345
1.37854,0.727334,1.16263
1.23141,0.754549,1.06762
1.18927,0.745093,1.04036
1.18652,0.751387,1.0386
1.22311,0.824284,1.06242
1.25004,0.8771,1.07995
1.25062,0.913233,1.08041
1.25024,1.06394,1.08052
1.24892,1.17533,1.07993
1.19242,1.2172,1.04352
1.16143,1.25073,1.02357
1.17071,1.3056,1.0297
0.198066,1.27687,0.401051
-0.347368,1.2752,0.048553
-0.340965,-0.399021,0.044143
-0.499332,-2.1467,-0.064662
0.989456,-0.671064,0.922351
1.2659,-0.836768,1.10457
1.29478,-0.794176,1.12375
1.29274,-0.741936,1.12253
1.3473,-0.66186,1.15876
1.41354,-0.667809,1.2025
1.49514,-0.660486,1.25643
1.56842,-0.664259,1.30482
1.74061,-0.664527,1.41857
1.87807,-0.662098,1.50938
2.01786,-0.664743,1.60172
2.09123,-0.664961,1.65018
2.16717,-0.664429,1.70035
2.26596,-0.668993,1.7656
2.32112,-0.672148,1.80203
2.39666,-0.667122,1.85194
2.39994,-0.393003,1.85476
2.40825,0.103884,1.86145
2.40465,0.154621,1.85919
2.4053,0.205664,1.85974
2.4052,0.256783,1.8598
2.40436,0.307964,1.85936
2.41104,0.360415,1.8639
2.39859,0.397222,1.85577
2.3971,0.409884,1.85482
2.40878,0.424847,1.86257
2.40557,0.45027,1.8605
2.40187,0.501692,1.85819
2.39496,0.552538,1.85374
2.32086,0.548327,1.80479
1.9774,0.500664,1.57778
1.86134,0.481917,1.50107
1.6483,0.473379,1.36032
1.73307,0.516832,1.41642
2.14862,0.687534,1.69134
2.03643,0.686725,1.61722
1.89734,0.683877,1.52533
1.78605,0.685681,1.45182
1.72387,0.682285,1.41074
1.63242,0.685134,1.35034
1.56841,0.677344,1.30803
1.4967,0.673828,1.26066
1.4465,0.669118,1.22748
1.58597,0.810787,1.31995
1.25277,1.00504,1.10031
1.25274,1.12401,1.10057
1.25231,1.15479,1.10036
1.25141,1.26245,1.10003
1.2468,1.26911,1.097
1.19856,1.28745,1.06518
1.12087,1.21624,1.01368
1.09637,1.22199,0.997516
1.05808,1.2548,0.972298
1.08809,1.31237,0.992259
0.273969,0.400145,0.452276
0.286264,0.827237,0.461422
0.296106,0.906054,0.468112
0.297783,0.957132,0.469343
0.295686,1.00108,0.468063
-0.489214,0.993366,-0.050452
-0.492954,0.847652,-0.053271
-0.491612,0.799084,-0.052501
-0.49021,0.747163,-0.051699
-0.488506,0.686591,-0.050719
-0.493929,0.64713,-0.054396
-0.487461,0.579654,-0.050285
-0.246807,-2.23342,0.098359
0.488287,-0.407984,0.600028
0.491959,-0.399328,0.602533
0.947224,-0.661458,0.909868
1.09503,-0.754427,1.00963
1.38175,-0.666532,1.20379
1.52823,-0.661579,1.3029
1.60432,-0.665237,1.35435
1.68152,-0.666908,1.40657
1.76456,-0.668319,1.46274
1.83837,-0.663814,1.51269
1.90283,-0.664801,1.55629
1.99779,-0.663169,1.62053
2.20141,-0.667446,1.75826
2.29235,-0.66889,1.81977
2.41034,0.053428,1.90134
2.41163,0.10481,1.90233
2.4092,0.272063,1.90109
2.40929,0.310911,1.90124
2.39909,0.34839,1.89444
2.40707,0.453938,1.90009
2.41069,0.507304,1.90267
2.28709,0.544496,1.81914
2.16978,0.528862,1.73975
2.08264,0.519406,1.68078
1.94456,0.496168,1.58732
1.7751,0.463349,1.47261
1.68844,0.450469,1.41396
1.86218,0.559027,1.53174
2.1726,0.66334,1.74198
2.12515,0.685236,1.70994
2.08186,0.683317,1.68065
1.98978,0.687696,1.61837
1.91955,0.685886,1.57086
1.89005,0.686439,1.55091
1.81771,0.681671,1.50196
1.68227,0.681061,1.41034
1.54456,0.681601,1.31718
1.37778,0.676755,1.20435
1.4414,0.734506,1.24753
1.31771,0.697504,1.16377
1.23005,0.806712,1.10473
1.24349,0.850012,1.11393
1.24882,0.907071,1.11767
1.251,0.945272,1.11924
1.24756,0.951983,1.11693
1.24878,1.02892,1.11794
1.24636,1.05633,1.11637
1.24841,1.10827,1.11788
1.24522,1.1572,1.11584
1.24651,1.20104,1.11682
1.25136,1.22747,1.12016
1.24934,1.27009,1.1189
1.14163,1.28121,1.04607
1.00891,1.19653,0.956083
0.999814,1.1964,0.949929
0.968896,1.20154,0.929027
0.986911,1.25585,0.941344
1.03122,1.34577,0.971534
1.02634,1.35132,0.968246
-0.196449,1.20026,0.140716
-0.247228,-0.400266,0.099097
-0.239415,-2.25445,0.099992
1.16148,-0.813421,1.07244
1.22787,-0.790331,1.11841
1.22862,-0.69226,1.11917
1.434,-0.660954,1.2613
1.49984,-0.663336,1.30683
1.56597,-0.663731,1.35257
1.71309,-0.663927,1.45432
1.78783,-0.660962,1.50602
1.85727,-0.664611,1.55404
2.02925,-0.666715,1.67299
2.09607,-0.664388,1.71922
2.1375,-0.665166,1.74787
2.18457,-0.667204,1.78042
2.22449,-0.666624,1.80804
2.3405,-0.67451,1.88825
2.37655,-0.671382,1.9132
2.39595,-0.437447,1.92718
2.39989,-0.32054,1.93019
2.39983,0.10506,1.93119
2.41104,0.157327,1.93906
2.40835,0.208976,1.93733
2.39993,0.311963,1.93176
2.40285,0.351465,1.93388
2.40308,0.403865,1.93416
2.39916,0.561712,1.93183
2.28493,0.547944,1.85279
2.14747,0.527296,1.75767
2.07707,0.521807,1.70896
1.717,0.451666,1.45974
1.66314,0.447063,1.42248
1.64854,0.471175,1.41244
1.69863,0.504596,1.44716
2.04172,0.616718,1.68474
2.15593,0.663098,1.76384
2.07139,0.684874,1.70543
2.03956,0.68623,1.68341
1.93477,0.685035,1.61093
1.72167,0.681389,1.46353
1.64868,0.682413,1.41305
1.58762,0.686191,1.37083
1.48867,0.689493,1.30239
1.43973,0.693912,1.26856
1.51951,0.779358,1.32394
1.2503,1.05751,1.13842
1.19507,1.28049,1.10076
1.14432,1.28242,1.06566
1.09589,1.28434,1.03217
1.04257,1.26673,0.995249
0.93845,1.19412,0.923058
0.901024,1.19899,0.897184
0.896707,1.20389,0.89421
0.915501,1.27235,0.907375
-0.249735,-0.399521,0.093872
0.190263,-2.26316,0.400432
0.539979,-0.406036,0.652267
0.864856,-0.63346,0.881432
0.992411,-0.717095,0.971422
1.19527,-0.842928,1.11455
1.31839,-0.662608,1.20206
1.39854,-0.66709,1.25872
1.53017,-0.662943,1.3518
1.74937,-0.662105,1.50681
1.81745,-0.666081,1.55494
1.89987,-0.662502,1.61322
1.93684,-0.663945,1.63936
1.97779,-0.666317,1.66831
2.04643,-0.665469,1.71685
2.11125,-0.661975,1.76269
2.16827,-0.667204,1.803
2.26426,-0.670519,1.87086
2.34136,-0.679766,1.92536
2.39968,-0.574658,1.96686
2.39735,-0.17922,1.96618
2.39331,-0.140056,1.96342
2.39732,-0.088453,1.96638
2.39475,-0.049559,1.96466
2.40845,0.054173,1.9746
2.40235,0.10595,1.97041
2.4053,0.158123,1.97263
2.40018,0.209822,1.96913
2.39939,0.222777,1.96861
2.40082,0.262056,1.96972
2.40346,0.301622,1.97167
2.40116,0.35383,1.97018
2.40297,0.406847,1.97159
2.40723,0.460663,1.97473
2.40447,0.500109,1.97287
2.40092,0.552873,1.9705
2.39892,0.565831,1.96911
1.97594,0.500399,1.66986
1.84389,0.477776,1.57643
1.69128,0.448328,1.46845
1.66933,0.490162,1.45303
1.94846,0.5821,1.65063
2.14217,0.663826,1.78781
2.02191,0.685438,1.70282
1.99348,0.687529,1.68273
1.89819,0.688411,1.61534
1.82677,0.684384,1.56483
1.79699,0.684016,1.54378
1.68682,0.682905,1.46587
1.59501,0.684808,1.40096
1.45133,0.713791,1.29943
1.45331,0.723901,1.30086
1.62543,0.818484,1.4228
1.63833,0.85611,1.43201
1.24464,0.802408,1.1535
1.25185,0.824341,1.15865
1.24488,0.854884,1.1538
1.24092,0.905903,1.15112
1.25295,0.960966,1.15976
1.24951,0.967788,1.15734
1.24303,1.00085,1.15285
1.2465,1.05241,1.15542
1.25149,1.06652,1.15899
1.25071,1.10637,1.15854
1.24808,1.11434,1.15669
1.24574,1.1539,1.15513
1.24547,1.2072,1.15507
1.25399,1.2263,1.16115
1.24584,1.25172,1.15544
1.04031,1.27372,1.01017
0.984255,1.27162,0.970526
0.928,1.24345,0.930679
0.852424,1.17526,0.877072
0.842746,1.17254,0.870222
0.813195,1.15266,0.849277
0.823204,1.20831,0.856491
0.853268,1.26229,0.877881
0.848757,1.26698,0.874703
-0.249627,1.20825,0.097886
-0.516649,-1.72547,-0.105865
-0.511752,-1.78256,-0.102467
-0.510295,-1.8032,-0.101464
-0.508961,-1.85214,-0.100621
-0.508181,-1.90596,-0.10019
-0.509659,-2.13901,-0.101833
-0.447883,-2.15384,-0.057219
-0.288974,-2.14992,0.057649
-0.092597,-2.26032,0.199316
0.121373,-2.22698,0.354054
0.804658,-0.601197,0.851939
1.18048,-0.796936,1.1231
1.43419,-0.662198,1.30681
1.5852,-0.662675,1.41595
1.63994,-0.665366,1.45552
1.91887,-0.662879,1.65713
1.99631,-0.665941,1.71309
2.06451,-0.664388,1.76239
2.19894,-0.668993,1.85954
2.28011,-0.680294,1.91819
2.33537,-0.683193,1.95812
2.39993,-0.167678,2.00606
2.3996,-0.076148,2.00604
2.39596,-0.04996,2.00348
2.40268,0.10677,2.00872
2.40398,0.159237,2.00979
2.39887,0.211302,2.00622
2.39799,0.250596,2.00569
2.40513,0.264517,2.01089
2.40288,0.303842,2.00935
2.39854,0.316489,2.00625
2.39976,0.356313,2.00723
2.40007,0.369609,2.00748
2.40312,0.409965,2.00979
2.40653,0.450633,2.01236
2.40053,0.503093,2.00814
2.39776,0.556349,2.00627
2.2601,0.550242,1.90676
2.08888,0.520835,1.78293
1.91951,0.489995,1.66043
1.7607,0.459998,1.54558
1.69034,0.500048,1.49482
1.95241,0.58772,1.68446
2.15959,0.661774,1.83439
2.11941,0.686461,1.80541
2.08483,0.687534,1.78042
1.93753,0.684974,1.67394
1.84774,0.686439,1.60905
1.78548,0.684895,1.56404
1.71798,0.679954,1.51524
1.54581,0.678592,1.3908
1.42632,0.680122,1.30443
1.39728,0.684107,1.28345
1.42546,0.715734,1.3039
1.65565,0.839875,1.47059
1.64963,0.857946,1.46628
1.45765,0.76895,1.32729
1.25252,1.00643,1.17962
1.25057,1.26613,1.17885
1.14344,1.27858,1.10145
1.09676,1.28258,1.06772
0.948901,1.26955,0.960813
0.886432,1.25227,0.915618
0.777616,1.16262,0.836746
0.748175,1.16044,0.815461
0.243973,1.22552,0.451189
0.245115,1.27481,0.452135
-0.508783,-1.9819,-0.108375
-0.508033,-2.01038,-0.107892
-0.506406,-2.06934,-0.106837
-0.499707,-2.14547,-0.10208
-0.444102,-2.14899,-0.061034
-0.296845,-2.16427,0.047655
-0.195445,-2.25273,0.122302
0.157157,-2.19971,0.382774
0.448662,-0.41884,0.602432
0.446561,-0.39804,0.600932
0.871556,-0.661314,0.914069
1.09388,-0.817141,1.07783
1.1357,-0.839246,1.10865
1.1493,-0.749852,1.11892
1.14991,-0.686994,1.11953
1.19342,-0.664639,1.1517
1.33926,-0.666166,1.25938
1.47238,-0.666371,1.35767
1.67952,-0.666027,1.51061
1.74571,-0.660387,1.55949
1.77887,-0.662114,1.58398
1.81517,-0.664611,1.61077
1.8856,-0.667646,1.66276
2.01218,-0.664453,1.75623
2.09397,-0.666638,1.81662
2.11737,-0.661656,1.8339
2.39938,-0.448038,2.04265
2.39728,-0.274422,2.04153
2.39908,-0.24814,2.04293
2.39848,-0.129324,2.04278
2.41052,0.094701,2.05223
2.41015,0.10791,2.05199
2.40464,0.200169,2.04815
2.40793,0.226968,2.05064
2.40751,0.320068,2.05056
2.3976,0.412134,2.04348
2.3938,0.451673,2.04077
2.24288,0.550242,1.92959
2.07293,0.520835,1.80403
1.86304,0.47939,1.64896
1.70703,0.449576,1.53369
1.66767,0.448954,1.50463
1.66263,0.486068,1.501
1.72507,0.514072,1.54718
2.10556,0.638062,1.82841
2.15795,0.666303,1.86717
2.09389,0.683447,1.81991
2.01986,0.683317,1.76525
1.98873,0.684647,1.74227
1.89939,0.688075,1.67631
1.74015,0.683343,1.55873
1.69698,0.687195,1.52687
1.62488,0.678237,1.47361
1.54297,0.682557,1.41314
1.48879,0.686775,1.37315
1.51743,0.766964,1.39449
1.56464,0.800471,1.42944
1.28032,0.682176,1.21921
1.25335,1.09488,1.20033
1.2534,1.24479,1.20074
1.19464,1.28689,1.15746
0.992244,1.27925,1.008
0.795175,1.24074,0.862403
0.723293,1.14213,0.809084
0.707691,1.14875,0.797581
0.703647,1.15272,0.794605
0.699447,1.16692,0.791539
0.244421,0.938595,0.455007
0.238454,1.07895,0.450951
0.237216,1.10863,0.45011
0.238882,1.15279,0.45145
-0.110769,1.25061,0.193532
-0.44249,1.27728,-0.051325
-0.2952,-0.403951,0.049395
-0.091649,-2.24233,0.19798
0.088451,-2.2447,0.333512
0.181508,-2.2274,0.403587
0.923214,-0.711435,0.965568
1.38886,-0.668678,1.31611
1.43629,-0.6639,1.35181
1.51484,-0.661781,1.41093
1.57018,-0.666158,1.45257
1.77476,-0.665231,1.60653
1.92316,-0.662645,1.71822
1.97023,-0.666973,1.75364
2.0367,-0.665137,1.80366
2.12268,-0.667928,1.86836
2.19254,-0.676814,1.92091
2.25705,-0.68332,1.96944
2.30608,-0.684564,2.00634
2.39916,-0.4376,2.077
2.3997,-0.02428,2.07845
2.3964,0.134543,2.07636
2.39933,0.161254,2.07863
2.40048,0.187915,2.07956
2.40371,0.254856,2.08216
2.39972,0.307879,2.07929
2.39975,0.361517,2.07945
2.40107,0.388627,2.08051
2.40047,0.402007,2.08009
2.39982,0.415388,2.07964
2.39522,0.455089,2.07628
2.40454,0.484027,2.08337
2.40341,0.51105,2.08258
2.39938,0.55116,2.07965
2.22323,0.549284,1.94708
2.00196,0.506737,1.78045
1.83033,0.474388,1.6512
1.96316,0.588102,1.75146
2.03485,0.621203,1.80549
2.14978,0.668449,1.8921
1.98705,0.688867,1.76969
1.93922,0.684045,1.73368
1.8391,0.682239,1.65832
1.79449,0.687561,1.62476
1.69649,0.681461,1.551
1.64229,0.680117,1.51021
1.57603,0.682264,1.46035
1.49949,0.677679,1.40273
1.38635,0.680032,1.31759
1.3496,0.679644,1.28993
1.34234,0.702122,1.28453
1.24335,0.802328,1.21028
1.24436,0.855969,1.21118
1.24438,0.901304,1.2113
1.24556,0.958096,1.21233
1.25038,0.980844,1.21602
1.25011,1.00969,1.21589
1.24657,1.01665,1.21324
1.2488,1.05812,1.21502
1.25098,1.11094,1.2168
1.24905,1.11963,1.21537
1.24612,1.15909,1.21326
1.24693,1.20298,1.21398
1.25255,1.2528,1.21833
1.2474,1.2818,1.21453
1.04817,1.27856,1.06459
0.896509,1.27401,0.95044
0.840624,1.27295,0.90838
0.797883,1.25387,0.876167
0.752621,1.23915,0.842067
0.699727,1.16534,0.802076
0.66004,1.12163,0.772099
0.633455,1.08794,0.752007
0.616227,1.06916,0.738995
0.248663,0.802353,0.46171
0.248594,0.853258,0.461785
0.233888,0.97606,0.451025
0.235406,1.01121,0.452256
0.165391,1.24193,0.400142
0.099802,1.16934,0.3506
-0.289451,-2.13365,0.044581
-0.143413,-2.19774,0.156959
0.203998,-2.23874,0.424575
0.772408,-0.615816,0.866697
1.01321,-0.793807,1.05182
1.07917,-0.835923,1.10254
1.09882,-0.792978,1.11779
1.09877,-0.698227,1.11799
1.33539,-0.666362,1.30042
1.47337,-0.668241,1.40673
1.60878,-0.668449,1.51108
1.67155,-0.663289,1.55947
1.80903,-0.662052,1.66542
1.88148,-0.665545,1.72124
1.93498,-0.661037,1.76248
2.12525,-0.674682,1.90907
2.19606,-0.683923,1.96361
2.26004,-0.690302,2.0129
2.34269,-0.687752,2.0766
2.39895,-0.346442,2.12082
2.3974,-0.251916,2.11986
2.39658,-0.011121,2.11984
2.40353,0.082539,2.12543
2.40521,0.109406,2.12679
2.39772,0.16258,2.12115
2.39815,0.202815,2.12158
2.39649,0.25636,2.12044
2.39409,0.309897,2.11873
2.39613,0.350661,2.1204
2.39477,0.404632,2.11949
2.40362,0.460733,2.12645
2.39859,0.500847,2.12267
2.39123,0.554197,2.11714
2.22046,0.553498,1.98554
1.98168,0.506149,1.80141
1.73473,0.45398,1.61098
1.6688,0.446715,1.56015
1.66309,0.484214,1.55585
1.69764,0.504121,1.58253
2.06961,0.625117,1.86947
2.20059,0.677166,1.97054
2.19821,0.689427,1.96874
2.1958,0.701675,1.96691
2.15957,0.703049,1.939
2.0774,0.688971,1.87564
2.03518,0.687278,1.8431
1.98842,0.683576,1.80705
1.92867,0.686457,1.76102
1.85915,0.684482,1.70744
1.74186,0.684309,1.61705
1.54366,0.684155,1.46432
1.44616,0.678207,1.38917
1.2677,0.678153,1.25164
1.25017,0.840629,1.23855
1.25088,0.914124,1.23927
1.14938,1.28179,1.16199
1.09343,1.27572,1.11886
0.948187,1.277,1.00693
0.749925,1.25759,0.854102
0.737347,1.24841,0.844386
0.641991,1.13278,0.770612
0.602223,1.10513,0.739896
0.580512,1.07682,0.723093
0.557641,1.04584,0.705391
-0.299013,1.23416,0.045717
-0.487568,1.04737,-0.100058
-0.489333,0.989586,-0.101564
-0.488115,0.838477,-0.101007
-0.48888,0.794729,-0.101707
-0.491238,0.749759,-0.103637
-0.491234,0.698205,-0.103765
-0.486316,0.643884,-0.100112
-0.241178,-2.19352,0.077815
0.490865,-0.41414,0.659276
0.549639,-0.456788,0.705488
1.02418,-0.817261,1.07856
1.07936,-0.746376,1.12223
1.1187,-0.66245,1.15345
1.19186,-0.664411,1.2111
1.37076,-0.663051,1.3521
1.50801,-0.661067,1.46027
1.56471,-0.66588,1.50495
1.71251,-0.664125,1.62143
1.77205,-0.665169,1.66835
1.82871,-0.663856,1.71301
1.89003,-0.662907,1.76134
1.95983,-0.663437,1.81635
2.00544,-0.666635,1.85229
2.06634,-0.674247,1.90026
2.13038,-0.68216,1.95071
2.2274,-0.686345,2.02717
2.26108,-0.683193,2.05372
2.33076,-0.690219,2.10862
2.3968,-0.444881,2.16128
2.40246,-0.390989,2.16588
2.40175,-0.308938,2.16553
2.40433,-0.29564,2.1676
2.39444,-0.091911,2.16032
2.40232,0.029229,2.16685
2.40436,0.056263,2.16852
2.39765,0.110012,2.16337
2.40037,0.123636,2.16555
2.40019,0.150641,2.16547
2.39963,0.164119,2.16507
2.39533,0.204335,2.16178
2.40321,0.218562,2.16803
2.40071,0.259033,2.16616
2.39587,0.272074,2.16238
2.39438,0.312621,2.1613
2.39636,0.353737,2.16298
2.40005,0.381623,2.16595
2.39731,0.40857,2.16386
2.39671,0.463406,2.16353
2.40253,0.506013,2.16823
2.39939,0.546978,2.16585
2.39284,0.559379,2.16073
2.21267,0.556371,2.01872
1.70333,0.449779,1.61703
1.9833,0.592805,1.83805
2.23492,0.680295,2.03657
2.23013,0.705399,2.03286
2.13997,0.702802,1.9618
2.09118,0.699517,1.92333
2.02346,0.689321,1.86994
1.94139,0.685175,1.80525
1.87465,0.684702,1.75265
1.83681,0.682271,1.72282
1.79215,0.687863,1.68764
1.69944,0.684234,1.61457
1.63561,0.67925,1.56425
1.59659,0.683258,1.5335
1.44441,0.683348,1.41357
1.37779,0.679057,1.36106
1.34028,0.66962,1.33147
1.24612,0.800834,1.2576
1.24236,0.851851,1.25476
1.24421,0.908055,1.25636
1.24317,0.954331,1.25566
1.24648,1.00519,1.2584
1.24799,1.05614,1.25971
1.25049,1.07856,1.26174
1.24769,1.10709,1.25961
1.25031,1.14088,1.26176
1.24958,1.15085,1.26121
1.24968,1.2051,1.26143
1.24232,1.25377,1.25576
1.19224,1.28219,1.21636
0.996172,1.27162,1.06181
0.798493,1.2778,0.906031
0.721911,1.25678,0.845622
0.696802,1.24825,0.825811
0.659559,1.22832,0.796409
0.593183,1.13018,0.743847
0.535242,1.05359,0.697989
0.488291,0.974594,0.660785
-0.276979,-0.395949,0.048753
-0.15526,-0.452328,0.147164
-0.462769,-2.15208,-0.1062
-0.393745,-2.15503,-0.050319
-0.149195,-2.19506,0.14759
0.691067,-0.580969,0.832102
0.89104,-0.73573,0.993622
1.04614,-0.835259,1.11895
1.04518,-0.793998,1.11828
1.04177,-0.744323,1.11565
1.04056,-0.697694,1.11478
1.09063,-0.660856,1.15542
1.14924,-0.663835,1.20287
1.27773,-0.667637,1.3069
1.33674,-0.662667,1.35469
